primitive_instance,display_name,count,time,eval_direct
"/phylanx/define-variable$18$i/9$49$16","define-variable/i(49, 16)",1,14537,-1
"/phylanx/define-variable$19$u/9$50$16","define-variable/u(50, 16)",1,218597,-1
"/phylanx/define-variable$2$ratings/9$29$16","define-variable/ratings(29, 16)",1,261446,-1
"/phylanx/define-variable$20$XtX/9$52$16","define-variable/XtX(52, 16)",1,222295,-1
"/phylanx/define-variable$21$YtY/9$53$16","define-variable/YtY(53, 16)",1,276826,-1
"/phylanx/define-variable$22$A/9$54$16","define-variable/A(54, 16)",1,190367,-1
"/phylanx/define-variable$23$b/9$55$16","define-variable/b(55, 16)",1,43864,-1
"/phylanx/define-variable$24$als/9$26$8","define-variable/als(26, 8)",0,44323136,38135872
"/phylanx/define-variable$3$num_users/9$30$16","define-variable/num_users(30, 16)",1,181864,-1
"/phylanx/define-variable$4$num_items/9$31$16","define-variable/num_items(31, 16)",1,250503,-1
"/phylanx/define-variable$5$conf/9$32$16","define-variable/conf(32, 16)",1,299885,-1
"/phylanx/define-variable$6$conf_u/9$34$16","define-variable/conf_u(34, 16)",1,257134,-1
"/phylanx/define-variable$7$conf_i/9$35$16","define-variable/conf_i(35, 16)",1,296814,-1
"/phylanx/define-variable$8$c_u/9$37$16","define-variable/c_u(37, 16)",1,271588,-1
"/phylanx/define-variable$9$c_i/9$38$16","define-variable/c_i(38, 16)",1,158685,-1
"/phylanx/diag$0/9$66$36","diag(66, 36)",10,911185,1
"/phylanx/diag$1/9$79$36","diag(79, 36)",100,5328842,1
"/phylanx/dot$0/9$61$28","dot(61, 28)",1,509987,-1
"/phylanx/dot$1/9$62$28","dot(62, 28)",1,279361,-1
"/phylanx/dot$10/9$83$33","dot(83, 33)",100,22607248,1
"/phylanx/dot$11/9$85$49","dot(85, 49)",100,15360876,1
"/phylanx/dot$2/9$68$34","dot(68, 34)",10,2968523,1
"/phylanx/dot$3/9$68$38","dot(68, 38)",10,1999443,1
"/phylanx/dot$4/9$70$29","dot(70, 29)",10,4430173,-1
"/phylanx/dot$5/9$70$33","dot(70, 33)",10,3077980,1
"/phylanx/dot$6/9$72$49","dot(72, 49)",10,5226370,0
